Company Name,Website,Company Linkedin Url,Facebook Url,Twitter Url,City,State,Country,Company Address,Company City,Company State,Company Country,Company Phone,SEO Description,Technologies,Annual Revenue,Total Funding,Latest Funding,Latest Funding Amount,Last Raised At
C Search Consultants Pvt,http://www.csearchconsultants.com,http://www.linkedin.com/company/c-search-consultants-pvt-ltd,https://www.facebook.com/C-Search-Consultants-Pvt-Ltd-107303154535019,,Hyderabad,Telangana,India,"Secunderabad, Telangana, India",Secunderabad,Telangana,India,,"A Boutique Executive Search, Lead by IIM Alumini, Focusing on Niche and Critical leadership Hiring, with a unique business Model, To Put it simply ""When other give up, We take it up""","Gmail, Google Apps, Amazon AWS, Nginx, Mobile Friendly, WordPress.org, Google Font API, Render",,,,,
Kaprat Consultancy Services,http://www.kaprat.com,http://www.linkedin.com/company/kaprat-consultancy-servuces,https://www.facebook.com/KapratConsultancyServices/,https://twitter.com/kaprat29,Rajkot,Gujarat,India,"Rajkot, Gujarat, India, 360001",Rajkot,Gujarat,India,+91(704) 318-2821,"Kaprat Consultancy Services - KCS is a leading Company. web design & development company offers professional web engineering, mobility solution, UI UX development, digital marketing & strategic consulting service, Best practice website design for IT companies. Lead generation and inbound marketing.","Google Font API, Google Play, iTunes, Bootstrap Framework, Mobile Friendly, Google Maps, Apache, , SAP",,,,,
BrandLand Advertising Pvt,http://www.brandland.in,http://www.linkedin.com/company/brandlandadvertising,https://www.facebook.com/brandland.in/,https://twitter.com/Brandlandkartik,Bengaluru,Karnataka,India,"14, Bengaluru, Karnataka, India, 560034",Bengaluru,Karnataka,India,+91 88844 66171,"Top Advertising and Marketing agency in Bangalore, We do Btl marketing, brand activation, mall activation, It park activation, RWA activation","SendInBlue, Gmail, Outlook, Google Apps, GoDaddy Hosting, Google Font API, WordPress.org, Apache, Mobile Friendly, Google Tag Manager",1000000,,,,
Ideabucket Createch Solutions,http://www.ideabucket.in,http://www.linkedin.com/company/ideabucket,,,Thane,Maharashtra,India,"Navi Mumbai, Maharashtra, India, 400614",Navi Mumbai,Maharashtra,India,,,"Gmail, Google Apps, Google Cloud Hosting, WordPress.org, Apache, Google AdSense, Google Tag Manager, Google Font API, Mobile Friendly, SAP",,,,,
INSITY,http://www.insity.com,http://www.linkedin.com/company/insity,https://facebook.com/Insity.Shop,https://twitter.com/Insity_Shop,Bengaluru,Karnataka,India,"148/A1, New Delhi, Delhi, India, 110014",New Delhi,Delhi,India,+91 9980099566,,"Cloudflare DNS, CloudFlare Hosting, Google Tag Manager, reCAPTCHA, Mobile Friendly",10000000,,,,
ShimBi Computing Laboratories Pvt,http://www.shimbilabs.com,http://www.linkedin.com/company/shimbilabs,,,Pune,Maharashtra,India,"Pune, Maharashtra, India, 411014",Pune,Maharashtra,India,+91 20 2663 2255,"Run your entire business with Shimbi Labs suite of online web and mobile apps. Create your website, build an online store, build customer relations, invoice timely from anywhere. Try our forever free plan!","Bootstrap Framework, Google Play, YouTube, Mobile Friendly, Google Font API, Apache, Data Analytics, , Micro, SAP",,,,,
Web Element Solutions Limited,http://www.webelementinc.com,http://www.linkedin.com/company/web-element-inc,https://www.facebook.com/Web-Element-Solutions-Limited-154452274573894/,,Mumbai,Maharashtra,India,"301, Mumbai, Maharashtra, India, 400062",Mumbai,Maharashtra,India,+91 022 67828282,"Web Element Solutions Limited is an emerging leader in providing end to end web solutions and custom software development. Our range of servicing capabilities is wide spread and includes Business process enhancement services to augment your existing business processes effectively, Customize web application services to drive customer centric solutions, App development to deliver efficient app solutions, Enterprise mail hosting services for enabling targeted messages for the customers.","Gmail, Google Apps, Amazon AWS, Amazon SES, Nginx, Google Analytics, Mobile Friendly",,,,,
Fidelity Holidays Pvt,http://www.fidelityholidays.com,http://www.linkedin.com/company/fidelity-holidays-pvt-ltd,https://www.facebook.com/fidelityholidays/,,Ahmedabad,Gujarat,India,"Ahmedabad, Gujarat, India",Ahmedabad,Gujarat,India,+91 91042 51507,,"Google Font API, WordPress.org, Mobile Friendly, Nginx",,,,,
Bridgeicon IT Services,http://www.bridgeicon.com,http://www.linkedin.com/company/bridgeicon-it-services,,,Bengaluru,Karnataka,India,"Bengaluru, Karnataka, India",Bengaluru,Karnataka,India,,"Bridgeicon Consulting Services founded in 2005 with our Head Office in Bangalore focused on HR Consultancy, IT Services and Financial Consulting Services catering to all business verticals.
We intend to establish and operate as a Consulting Services with Services costing significantly less than the prices of our competitors, while delivering superior quality. Bridgeicon aspires to emerge as a global market competitor by transforming customer's dreams into capabilities by sensing their needs.","Gmail, Google Apps, Nginx, YouTube",,,,,
Mecarnic Technologies Pvt,http://www.mecarnic.com,http://www.linkedin.com/company/mecarnic.com,,,,Delhi,India,"New Delhi, Delhi, India, 110024",New Delhi,Delhi,India,+91(800) 123-6406,,"Gmail, Google Apps, Render",,,,,
PraGaut Technologies Pvt,http://www.pragaut.com,http://www.linkedin.com/company/pragaut-technologies-pvt-ltd,,,Gurgaon,Haryana,India,"Gurugram, Haryana, India",Gurugram,Haryana,India,+91 88262 03888,,"Route 53, Amazon AWS, Ubuntu, Mobile Friendly, Nginx, SAP, ",,,,,
Motovil India Private Limited,http://www.motovil.com,http://www.linkedin.com/company/motovil-india,https://www.facebook.com/Motovilindia,https://twitter.com/Rohitkarmakar01,Kolkata,West Bengal,India,"Rajarhat Main Road, Kolkata, West Bengal, India, 700136",Kolkata,West Bengal,India,,,"Cloudflare DNS, CloudFlare Hosting, WordPress.org, Mobile Friendly, Google Tag Manager, Woo Commerce, Google Font API",,,,,
Verchaska,http://www.verchaska.com,http://www.linkedin.com/company/verchaska-infotech,https://facebook.com/verchaska,https://twitter.com/verchaska,Thane,Maharashtra,India,"Navi Mumbai, Maharashtra, India, 400705",Navi Mumbai,Maharashtra,India,-66160931,,"Gmail, Google Apps, Zoho SalesIQ, Google Maps, WordPress.org, Google Analytics, Apache, Mobile Friendly, Google Font API",6707000,,,,
Oaknst,http://www.oaknst.com,http://www.linkedin.com/company/oaknst,,https://twitter.com/oaknst,Gurugram,Haryana,India,"Gurgaon, Haryana, India",Gurgaon,Haryana,India,,"Visualize. Automate. Innovate. CONTACT US Who we are OAKNST provides digital consulting, automation, data storytelling, and data visualization services.We","Cloudflare DNS, Outlook, CloudFlare Hosting, Google Tag Manager, Google Font API, WordPress.org, Mobile Friendly",,,,,
Concern Infotech Pvt,http://www.concerninfotech.com,http://www.linkedin.com/company/concern-infotech,,,Chennai,Tamil Nadu,India,"River View Enclave 3rd Main Road, Chennai, Tamil Nadu, India, 600116",Chennai,Tamil Nadu,India,9.19818E+11,全国通販OK　　リンゴ　レジンヘアゴム　りんご　星 - concerninfotech.com,"Mobile Friendly, Bootstrap Framework, Apache, Cloudinary, Google Play, reCAPTCHA, YouTube, WordPress.org, iTunes",,,,,
DBZeus,http://www.dbzeus.com,http://www.linkedin.com/company/dbzeus,,,Bengaluru,Karnataka,India,"Bengaluru, Karnataka, India, 560001",Bengaluru,Karnataka,India,+91 91082 59595,,"Outlook, Microsoft Office 365, Woo Commerce, Mobile Friendly, Google Font API, Nginx, WordPress.org, , ",,,,,
Symbio Generrics India Pvt,http://www.symbiogenerics.com,http://www.linkedin.com/company/symbiogenerics,,,Bengaluru,Karnataka,India,"Bengaluru, Karnataka, India, 560001",Bengaluru,Karnataka,India,+91 22283 88880,,"Outlook, Microsoft Office 365, Nginx, Bootstrap Framework, Google Font API, Google Maps, Mobile Friendly, Google Maps (Non Paid Users), Woo Commerce, Apache",2000000,,Private Equity,,11/1/2022
PANIT,http://www.panit.in,http://www.linkedin.com/company/panit,,,,Delhi,India,"New Delhi, Delhi, India",New Delhi,Delhi,India,9.19212E+11,,Shopify Product Reviews,,,,,
iBrandox Online Pvt,http://www.ibrandox.com,http://www.linkedin.com/company/ibrandox-online-private-ltd,https://www.facebook.com/iBrandox/,https://twitter.com/iBrandoxonline/,Gurgaon,Haryana,India,"Gurgaon, Haryana, India",Gurgaon,Haryana,India,9.1931E+11,"iBrandox is the most trusted web design company in Gurgaon Delhi India, provides website revamping, eCommerce development & digital marketing. Delivered 250+ startups. 100% client satisfaction.","Gmail, Google Apps, Mobile Friendly, Google Analytics, Microsoft-IIS, Google Font API, Google Dynamic Remarketing, DoubleClick Conversion, YouTube, Google AdWords Conversion, Google Remarketing, Facebook Custom Audiences, ASP.NET, Google Tag Manager, Facebook Widget, Zopim, React Native, , ",,,,,
Praxis Services Pvt,http://www.praxis-services.com,http://www.linkedin.com/company/praxis-services-pvt-ltd-,,,Gurgaon,Haryana,India,"Gurgaon, Haryana, India",Gurgaon,Haryana,India,+91 9811100505,,"Outlook, Microsoft Office 365, Mobile Friendly, Nginx, WordPress.org",47741000,,,,
Akrivia Automation,http://www.akrivia.in,http://www.linkedin.com/company/akrivia-automation,https://www.facebook.com/AkriviaAutomations/,https://twitter.com/@AkvAutomation,San Francisco,California,United States,"Visakhapatnam, Andhra Pradesh, India",Visakhapatnam,Andhra Pradesh,India,,kickstart your digital transformation journey with Akrivia's suite of SaaS products.,"Bootstrap Framework v3.2.0, Mobile Friendly, Bootstrap Framework, JQuery 1.11.1, reCAPTCHA, Apache, SAP",,,,,
Strivens,http://www.strivenstechnologies.com,http://www.linkedin.com/company/strivens-technologies,https://www.facebook.com/Strivenstechnologies/,https://twitter.com/Strivenstech,Indore,Madhya Pradesh,India,"Indore, Madhya Pradesh, India, 452001",Indore,Madhya Pradesh,India,+91(623) 565-8477,Websites Designing company in indore Get website for your business in indore and grow your business setup your online presence,"Google Font API, ShareThis, Mobile Friendly, Google Analytics, WordPress.org",,,,,
Pyrumas Software Pvt,http://www.pyrumas.com,http://www.linkedin.com/company/pyrumas-software-pvt-ltd,https://facebook.com/pages/Pyrumas-Software-Pvt-Ltd/131350470240832,https://twitter.com/Pyrumas,Bengaluru,Karnataka,India,"195 5th Main Road, Bengaluru, Karnataka, India, 560018",Bengaluru,Karnataka,India,+91 80 4336 5414,,"Gmail, Google Apps, DigitalOcean, Mobile Friendly, Google Font API, Bootstrap Framework, WordPress.org, Ubuntu, Google Analytics, Apache",90000,,,,
Cloud,http://www.cloudnetworks.in,http://www.linkedin.com/company/cloudnetworks-isp,,,Agra,Uttar Pradesh,India,"7, Agra, Uttar Pradesh, India, 282007",Agra,Uttar Pradesh,India,,cloudnetworks,"GoDaddy Hosting, Google Font API, Mobile Friendly, Apache, WordPress.org, Dialpad",,,,,
Axiom Consulting,http://www.axiomconsulting.in,http://www.linkedin.com/company/axiomconsulting,https://www.facebook.com/axiomconsultinghq,https://twitter.com/axiomcohq,Chennai,Tamil Nadu,India,"Chennai, Tamil Nadu, India, 600040",Chennai,Tamil Nadu,India,9.17358E+11,"Technology is everywhere. But value isn’t. With Digital technology now critical to helping drive corporate strategy and ensuring its success, CTOs are fast becoming an advocate for change, corporate transformation and the realities of what new technologies can do. But technology investments don’t always achieve the expected benefits, and companies are finding that","Cloudflare DNS, SendInBlue, CloudFlare Hosting, Google Tag Manager, Mobile Friendly, reCAPTCHA, Google Font API, WordPress.org, Google Maps (Non Paid Users), Cloudinary, Bootstrap Framework, Google Maps, Micro",,,,,
Megh 9,http://www.megh9.com,http://www.linkedin.com/company/megh9,,,Noida,Uttar Pradesh,India,"Noida, Uttar Pradesh, India, 201301",Noida,Uttar Pradesh,India,,,"Gmail, Google Apps, GoDaddy Hosting, Apache",,,,,
Keeves,http://www.keevestechnologies.com,http://www.linkedin.com/company/keeves-technologies-private-limited,https://www.facebook.com/keevestechnologies/,https://twitter.com/keevestech,Kolkata,West Bengal,India,"New Town Road, Kolkata, West Bengal, India, 700136",Kolkata,West Bengal,India,+91 33 40016655 ,"Keeves Technologies is an ISO 9001: 2015 company, with passion to bring your ideas to life and create stunning application's for businesses. We are a team of 70+ highly skilled developers, UI/UX designers, Project Managers and Technology Consultant's with proven agile/scrum development processes.","Hubspot, reCAPTCHA, Sitelock, Apache, YouTube, Google Font API, Bootstrap Framework, Mobile Friendly, SAP, IoT",7000000,,,,
DMACHS,http://www.dmachs.in,http://www.linkedin.com/company/dmachs-technologies,,,Bengaluru,Karnataka,India,"8 5th Main Road, Bengaluru, Karnataka, India, 560078",Bengaluru,Karnataka,India,,This domain may be for sale!,"Google AdSense, Mobile Friendly, DoubleClick, Nginx",,,,,
Vauchar,http://www.vauchar.com,http://www.linkedin.com/company/vauchar,https://www.facebook.com/vauchar,https://twitter.com/vauchar_api,Bengaluru,Karnataka,India,"Jeevan Bheema Nagar Road, Bengaluru, Karnataka, India, 560075",Bengaluru,Karnataka,India,,Vauchar allows the organisations and developers to easily integrate and use vouchers discounts and offers service without much complexity. Our ready to play plugins allows this by writing just few lines of code and get started in minutes.,"Cloudflare DNS, Amazon SES, MailJet, Rackspace MailGun, Gmail, Google Apps, MailChimp SPF, Helpscout, Amazon AWS, CloudFlare Hosting, Woopra, Drupal, Hubspot, WordPress.org, Google Analytics, YouTube, Facebook Login (Connect), Mobile Friendly, Google Font API, Stripe, Facebook Widget, Facebook Custom Audiences, Intercom, iTunes",,,,,
Econz IT Services,http://www.econz.cloud,http://www.linkedin.com/company/econz-technologies-pvt-ltd,https://www.facebook.com/econzit/,https://twitter.com/EconzIt,Bengaluru,Karnataka,India,"9 9th A Main Road, Bengaluru, Karnataka, India, 560043",Bengaluru,Karnataka,India,+91 90190 22000,"Econz is a Google Cloud Premier Partner Specialized in Google Workspace, Chrome for Enterprises, and Google Cloud Platform.","Gmail, Google Apps, Hubspot, Zoho SalesIQ, Bootstrap Framework, Mobile Friendly, Apache, WordPress.org, Google Tag Manager, Google Font API, Linkedin Marketing Solutions, Nginx, Google Workspace",,,,,
URBAN RETAIL PVT,http://www.urbanretail.in,http://www.linkedin.com/company/urban-retail-pvt-ltd,,,,Delhi,India,"69 Rama Road, New Delhi, Delhi, India, 110015",New Delhi,Delhi,India,,,"Outlook, Microsoft Office 365, Mobile Friendly, WordPress.org, Google Font API, YouTube, Google AdSense, Render",,,,,
Tamarind,http://www.tamarindservices.com,http://www.linkedin.com/company/tamarind,https://facebook.com/pages/Tamarind-services/332299283522017,,Thane,Maharashtra,India,"Navi Mumbai, Maharashtra, India, 400703",Navi Mumbai,Maharashtra,India,+91 22 6446 2444,,"SAP, ",,,,,
Optron Academy,http://www.optron.in,http://www.linkedin.com/company/optronacademy,,,Mumbai,Maharashtra,India,"Mumbai, Maharashtra, India, 400064",Mumbai,Maharashtra,India,+91 86523 60360,"Compare digital marketing courses in Mumbai. Compare 3 Months, 6 Months, 4 Months, 12 Months courses fees.","Cloudflare DNS, SendInBlue, CloudFlare Hosting, Zoho Email, CloudFlare, Facebook Login (Connect), Mobile Friendly, Google Font API, Google Tag Manager, Facebook Custom Audiences, Facebook Widget, WordPress.org, ",,,,,
Peafowlsoft Private Limited,http://www.peafowlsoft.com,http://www.linkedin.com/company/peafowlsoft-pvt-ltd,https://www.facebook.com/peafowls0ft,https://twitter.com/peafowlsoft,Gandhinagar,Gujarat,India,"Gandhinagar, Gujarat, India, 382421",Gandhinagar,Gujarat,India,+91(908) 139-4949,"Peafowlsoft is an Innovative Software Development Company which expertise in .NET, PHP, Laravel, Codignator, App Development, SEO.","Cloudflare DNS, Outlook, Microsoft Office 365, CloudFlare Hosting, WordPress.org, Mobile Friendly, Google Font API, Nginx, YouTube",,,,,
Almighty Consulting Solutions Pvt,http://www.almightycs.com,http://www.linkedin.com/company/almighty-consulting-services,,,Ahmedabad,Gujarat,India,"Ahmedabad, Gujarat, India",Ahmedabad,Gujarat,India,+91 90335 84086,,"Cloudflare DNS, Google Cloud Hosting, Mobile Friendly, Google Tag Manager, Google Play, Google Analytics, , SAP",,,,,
Diadem Technologies Pvt,http://www.diadem.in,http://www.linkedin.com/company/diadem-technologies,https://www.facebook.com/diademtech/,https://twitter.com/diademtech,Kolkata,West Bengal,India,"AD-15, Kolkata, West Bengal, India, 700064",Kolkata,West Bengal,India,+91 33 6634 1414,Diadem Technologies is an ISO 27001 managed cloud service provider In India with owned hardware and network at TIER IV dataenter.,"Cloudflare DNS, reCAPTCHA, YouTube, Hubspot, Facebook Custom Audiences, Mobile Friendly, Nginx, Google Font API, Facebook Widget, Zimbra, Facebook Login (Connect), WordPress.org, , Data Analytics, ",,,,,
